Order ID#,Quantity Ordered,MSRP,Our Price,Product Type
1414,36," $7,100.00 "," $5,773.00 ",Classic Cars
1415,36," $7,300.00 "," $8,525.00 ",Classic Cars
1416,22," $7,300.00 "," $7,790.00 ",Classic Cars
1417,25," $7,300.00 "," $6,026.00 ",Classic Cars
1418,37," $7,300.00 "," $7,276.00 ",Classic Cars
1419,32," $7,300.00 "," $7,569.00 ",Classic Cars
1420,47," $7,300.00 "," $7,422.00 ",Classic Cars
1421,37," $7,300.00 "," $6,981.00 ",Classic Cars
1422,20," $7,300.00 "," $6,247.00 ",Classic Cars
1423,41," $7,300.00 "," $8,231.00 ",Classic Cars
1424,21," $7,300.00 "," $6,026.00 ",Classic Cars
1425,22," $7,300.00 "," $7,643.00 ",Classic Cars
1426,40," $7,300.00 "," $8,009.00 ",Classic Cars
1427,32," $7,300.00 "," $7,495.00 ",Classic Cars
1428,36," $7,300.00 "," $6,614.00 ",Classic Cars
1429,27," $7,300.00 "," $7,202.00 ",Classic Cars
1430,26," $7,300.00 "," $8,745.00 ",Classic Cars
1431,30," $7,300.00 "," $7,055.00 ",Classic Cars
1432,23," $7,300.00 "," $5,684.00 ",Classic Cars
1433,29," $7,300.00 "," $5,953.00 ",Classic Cars
1434,21," $7,300.00 "," $6,037.00 ",Classic Cars
1435,34," $7,300.00 "," $10,000.00 ",Classic Cars
1436,26," $7,300.00 "," $7,643.00 ",Classic Cars
1437,60," $7,300.00 "," $6,467.00 ",Classic Cars
1438,35," $5,700.00 "," $5,549.00 ",Classic Cars
1439,47," $5,700.00 "," $6,936.00 ",Classic Cars
1440,20," $5,700.00 "," $6,069.00 ",Classic Cars
1441,20," $5,700.00 "," $5,433.00 ",Classic Cars
1442,25," $5,700.00 "," $6,531.00 ",Classic Cars
1443,25," $5,700.00 "," $6,936.00 ",Classic Cars
1444,27," $5,700.00 "," $6,878.00 ",Classic Cars
1445,31," $5,700.00 "," $6,011.00 ",Classic Cars
1446,44," $5,700.00 "," $6,647.00 ",Classic Cars
1447,49," $5,700.00 "," $4,682.00 ",Classic Cars
1448,26," $5,700.00 "," $5,607.00 ",Classic Cars
1449,36," $5,700.00 "," $5,433.00 ",Classic Cars
1450,44," $5,700.00 "," $5,260.00 ",Classic Cars
1451,28," $5,700.00 "," $4,682.00 ",Classic Cars
1452,45," $5,700.00 "," $6,473.00 ",Classic Cars
1453,29," $5,700.00 "," $4,682.00 ",Classic Cars
1454,40," $5,700.00 "," $5,375.00 ",Classic Cars
1455,45," $5,700.00 "," $6,185.00 ",Classic Cars
1456,44," $5,700.00 "," $5,318.00 ",Classic Cars
1457,25," $5,700.00 "," $6,916.00 ",Classic Cars
1458,45," $5,700.00 "," $10,000.00 ",Classic Cars
1459,48," $5,700.00 "," $4,740.00 ",Classic Cars
1460,44," $5,700.00 "," $6,076.00 ",Classic Cars
1461,25," $5,700.00 "," $9,727.00 ",Classic Cars
1462,22," $5,700.00 "," $9,176.00 ",Classic Cars
1463,31," $5,700.00 "," $5,029.00 ",Classic Cars
1464,21," $5,700.00 "," $5,260.00 ",Classic Cars
1465,55," $5,700.00 "," $4,682.00 ",Classic Cars
1466,25," $11,200.00 "," $10,000.00 ",Motorcycles
1467,35," $11,200.00 "," $9,805.00 ",Motorcycles
1468,35," $11,200.00 "," $9,354.00 ",Motorcycles
1469,43," $11,200.00 "," $9,580.00 ",Motorcycles
1470,44," $11,200.00 "," $10,000.00 ",Motorcycles
1471,50," $11,200.00 "," $10,000.00 ",Motorcycles
1472,48," $11,200.00 "," $10,000.00 ",Motorcycles
1473,25," $11,200.00 "," $10,000.00 ",Motorcycles
1474,39," $11,200.00 "," $10,000.00 ",Motorcycles
1475,25," $11,200.00 "," $9,016.00 ",Motorcycles
1476,32," $11,200.00 "," $9,129.00 ",Motorcycles
1477,20," $11,200.00 "," $10,000.00 ",Motorcycles
1478,26," $11,200.00 "," $10,000.00 ",Motorcycles
1479,42," $11,200.00 "," $10,000.00 ",Motorcycles
1480,21," $11,200.00 "," $10,000.00 ",Motorcycles
1481,34," $11,200.00 "," $10,000.00 ",Motorcycles
1482,47," $11,200.00 "," $10,000.00 ",Motorcycles
1483,21," $11,200.00 "," $10,000.00 ",Motorcycles
1484,48," $11,200.00 "," $10,000.00 ",Motorcycles
1485,30," $11,200.00 "," $8,778.00 ",Motorcycles
1486,27," $11,200.00 "," $8,439.00 ",Motorcycles
1487,50," $11,200.00 "," $9,692.00 ",Motorcycles
1488,38," $11,200.00 "," $10,000.00 ",Motorcycles
1489,45," $11,200.00 "," $10,000.00 ",Motorcycles
1490,46," $11,200.00 "," $10,000.00 ",Motorcycles
1491,35," $11,200.00 "," $10,000.00 ",Motorcycles
1492,29," $5,000.00 "," $5,937.00 ",Classic Cars
1493,50," $5,000.00 "," $5,987.00 ",Classic Cars
1494,26," $5,000.00 "," $4,981.00 ",Classic Cars
1495,47," $5,000.00 "," $5,685.00 ",Classic Cars
1496,23," $5,000.00 "," $5,333.00 ",Classic Cars
1497,34," $5,000.00 "," $4,276.00 ",Classic Cars
1498,34," $5,000.00 "," $5,383.00 ",Classic Cars
1499,47," $5,000.00 "," $5,383.00 ",Classic Cars
1500,45," $5,000.00 "," $4,981.00 ",Classic Cars
1501,45," $5,000.00 "," $5,333.00 ",Classic Cars
1502,36," $5,000.00 "," $4,327.00 ",Classic Cars
1503,21," $5,000.00 "," $4,025.00 ",Classic Cars
1504,28," $5,000.00 "," $4,830.00 ",Classic Cars
1505,35," $5,000.00 "," $4,528.00 ",Classic Cars
1506,50," $5,000.00 "," $5,232.00 ",Classic Cars
1507,22," $5,000.00 "," $5,132.00 ",Classic Cars
1508,45," $5,000.00 "," $4,930.00 ",Classic Cars
1509,48," $5,000.00 "," $4,226.00 ",Classic Cars
1510,20," $5,000.00 "," $8,796.00 ",Classic Cars
1511,27," $5,000.00 "," $3,621.00 ",Classic Cars
1512,38," $5,000.00 "," $3,850.00 ",Classic Cars
1513,32," $5,000.00 "," $10,000.00 ",Classic Cars
1514,64," $5,000.00 "," $4,025.00 ",Classic Cars
1515,37," $5,000.00 "," $6,037.00 ",Classic Cars
1516,28," $10,900.00 "," $8,863.00 ",Planes
1517,39," $10,900.00 "," $10,000.00 ",Planes
1518,41," $10,900.00 "," $9,410.00 ",Planes
1519,40," $10,900.00 "," $8,754.00 ",Planes
1520,49," $10,900.00 "," $10,000.00 ",Planes
1521,27," $10,900.00 "," $9,848.00 ",Planes
1522,34," $10,900.00 "," $10,000.00 ",Planes
1523,23," $10,900.00 "," $9,629.00 ",Planes
1524,31," $10,900.00 "," $8,863.00 ",Planes
1525,34," $10,900.00 "," $9,738.00 ",Planes
1526,25," $10,900.00 "," $9,520.00 ",Planes
1527,22," $10,900.00 "," $10,000.00 ",Planes
1528,32," $10,900.00 "," $10,000.00 ",Planes
1529,31," $10,900.00 "," $10,000.00 ",Planes
1530,25," $10,900.00 "," $10,000.00 ",Planes
1531,47," $10,900.00 "," $8,754.00 ",Planes
1532,21," $10,900.00 "," $5,065.00 ",Planes
1533,28," $10,900.00 "," $7,173.00 ",Planes
1534,46," $10,900.00 "," $9,410.00 ",Planes
1535,33," $10,900.00 "," $4,171.00 ",Planes
1536,43," $10,900.00 "," $10,000.00 ",Planes
1537,38," $10,900.00 "," $9,629.00 ",Planes
1538,47," $10,900.00 "," $8,863.00 ",Planes
1539,45," $3,300.00 "," $3,120.00 ",Vintage Cars
1540,20," $3,300.00 "," $3,551.00 ",Vintage Cars
1541,45," $3,300.00 "," $3,784.00 ",Vintage Cars
1542,36," $3,300.00 "," $3,319.00 ",Vintage Cars
1543,37," $3,300.00 "," $2,722.00 ",Vintage Cars
1544,31," $3,300.00 "," $3,153.00 ",Vintage Cars
1545,39," $3,300.00 "," $3,684.00 ",Vintage Cars
1546,26," $3,300.00 "," $2,921.00 ",Vintage Cars
1547,32," $3,300.00 "," $3,717.00 ",Vintage Cars
1548,20," $3,300.00 "," $3,419.00 ",Vintage Cars
1549,42," $3,300.00 "," $2,921.00 ",Vintage Cars
1550,33," $3,300.00 "," $2,954.00 ",Vintage Cars
1551,20," $3,300.00 "," $2,888.00 ",Vintage Cars
1552,29," $3,300.00 "," $3,817.00 ",Vintage Cars
1553,23," $3,300.00 "," $3,020.00 ",Vintage Cars
1554,39," $3,300.00 "," $2,954.00 ",Vintage Cars
1555,20," $3,300.00 "," $10,000.00 ",Vintage Cars
1556,45," $3,300.00 "," $8,191.00 ",Vintage Cars
1557,20," $3,300.00 "," $3,518.00 ",Vintage Cars
1558,48," $3,300.00 "," $10,000.00 ",Vintage Cars
1559,23," $3,300.00 "," $3,629.00 ",Vintage Cars
1560,32," $3,300.00 "," $7,056.00 ",Vintage Cars
1561,33," $3,300.00 "," $10,000.00 ",Vintage Cars
1562,61," $3,300.00 "," $2,954.00 ",Vintage Cars
1563,45," $3,300.00 "," $2,688.00 ",Vintage Cars
1564,38," $7,600.00 "," $8,303.00 ",Motorcycles
1565,34," $7,600.00 "," $8,379.00 ",Motorcycles
1566,43," $7,600.00 "," $8,303.00 ",Motorcycles
1567,47," $7,600.00 "," $8,303.00 ",Motorcycles
1568,22," $7,600.00 "," $6,703.00 ",Motorcycles
1569,29," $7,600.00 "," $7,541.00 ",Motorcycles
1570,28," $7,600.00 "," $6,855.00 ",Motorcycles
1571,40," $7,600.00 "," $9,140.00 ",Motorcycles
1572,25," $7,600.00 "," $7,388.00 ",Motorcycles
1573,30," $7,600.00 "," $6,170.00 ",Motorcycles
1574,38," $7,600.00 "," $6,931.00 ",Motorcycles
1575,36," $7,600.00 "," $8,760.00 ",Motorcycles
1576,32," $7,600.00 "," $8,760.00 ",Motorcycles
1577,37," $7,600.00 "," $6,246.00 ",Motorcycles
1578,30," $7,600.00 "," $7,998.00 ",Motorcycles
1579,39," $7,600.00 "," $7,008.00 ",Motorcycles
1580,32," $7,600.00 "," $6,551.00 ",Motorcycles
1581,47," $7,600.00 "," $6,322.00 ",Motorcycles
1582,26," $7,600.00 "," $8,683.00 ",Motorcycles
1583,37," $7,600.00 "," $9,443.00 ",Motorcycles
1584,55," $7,600.00 "," $7,998.00 ",Motorcycles
1585,21," $7,600.00 "," $10,000.00 ",Motorcycles
1586,23," $7,600.00 "," $10,000.00 ",Motorcycles
1587,49," $7,600.00 "," $8,140.00 ",Motorcycles
1588,59," $7,600.00 "," $8,760.00 ",Motorcycles
1589,32," $7,600.00 "," $8,760.00 ",Motorcycles
1590,43," $12,200.00 "," $10,000.00 ",Ships
1591,41," $12,200.00 "," $10,000.00 ",Ships
1592,45," $12,200.00 "," $10,000.00 ",Ships
1593,33," $12,200.00 "," $10,000.00 ",Ships
1594,40," $12,200.00 "," $10,000.00 ",Ships
1595,33," $12,200.00 "," $10,000.00 ",Ships
1596,50," $12,200.00 "," $10,000.00 ",Ships
1597,30," $12,200.00 "," $10,000.00 ",Ships
1598,41," $12,200.00 "," $10,000.00 ",Ships
1599,35," $12,200.00 "," $10,000.00 ",Ships
1600,49," $12,200.00 "," $10,000.00 ",Ships
1601,46," $12,200.00 "," $10,000.00 ",Ships
1602,48," $12,200.00 "," $10,000.00 ",Ships
1603,36," $12,200.00 "," $10,000.00 ",Ships
1604,22," $12,200.00 "," $10,000.00 ",Ships
1605,42," $12,200.00 "," $10,000.00 ",Ships
1606,21," $12,200.00 "," $10,000.00 ",Ships
1607,29," $12,200.00 "," $10,000.00 ",Ships
1608,35," $12,200.00 "," $10,000.00 ",Ships
1609,41," $12,200.00 "," $10,000.00 ",Ships
1610,29," $12,200.00 "," $7,197.00 ",Ships
1611,34," $12,200.00 "," $5,033.00 ",Ships
1612,37," $12,200.00 "," $10,000.00 ",Ships
1613,28," $12,200.00 "," $8,054.00 ",Ships
1614,49," $12,200.00 "," $10,000.00 ",Ships
1615,23," $12,200.00 "," $10,000.00 ",Ships
1616,46," $4,400.00 "," $5,376.00 ",Vintage Cars
1617,39," $4,400.00 "," $4,435.00 ",Vintage Cars
1618,22," $4,400.00 "," $4,525.00 ",Vintage Cars
1619,49," $4,400.00 "," $4,928.00 ",Vintage Cars
1620,43," $4,400.00 "," $3,629.00 ",Vintage Cars
1621,27," $4,400.00 "," $4,122.00 ",Vintage Cars
1622,31," $4,400.00 "," $3,674.00 ",Vintage Cars
1623,20," $4,400.00 "," $5,062.00 ",Vintage Cars
1624,24," $4,400.00 "," $3,808.00 ",Vintage Cars
1625,49," $4,400.00 "," $4,794.00 ",Vintage Cars
1626,24," $4,400.00 "," $4,838.00 ",Vintage Cars
1627,39," $4,400.00 "," $4,525.00 ",Vintage Cars
1628,37," $4,400.00 "," $4,570.00 ",Vintage Cars
1629,45," $4,400.00 "," $4,749.00 ",Vintage Cars
1630,45," $4,400.00 "," $4,838.00 ",Vintage Cars
1631,44," $4,400.00 "," $3,942.00 ",Vintage Cars
1632,23," $4,400.00 "," $3,763.00 ",Vintage Cars
1633,30," $4,400.00 "," $10,000.00 ",Vintage Cars
1634,26," $4,400.00 "," $8,552.00 ",Vintage Cars
1635,43," $4,400.00 "," $5,376.00 ",Vintage Cars
1636,26," $4,400.00 "," $3,186.00 ",Vintage Cars
1637,28," $4,400.00 "," $3,059.00 ",Vintage Cars
1638,27," $4,400.00 "," $6,834.00 ",Vintage Cars
1639,24," $4,400.00 "," $10,000.00 ",Vintage Cars
1640,40," $4,400.00 "," $4,570.00 ",Vintage Cars
1641,36," $12,700.00 "," $10,000.00 ",Trucks and Buses
1642,21," $12,700.00 "," $10,000.00 ",Trucks and Buses
1643,27," $12,700.00 "," $10,000.00 ",Trucks and Buses
1644,47," $12,700.00 "," $10,000.00 ",Trucks and Buses
1645,42," $12,700.00 "," $10,000.00 ",Trucks and Buses
1646,32," $12,700.00 "," $10,000.00 ",Trucks and Buses
1647,28," $12,700.00 "," $10,000.00 ",Trucks and Buses
1648,24," $12,700.00 "," $10,000.00 ",Trucks and Buses
1649,49," $12,700.00 "," $10,000.00 ",Trucks and Buses
1650,46," $12,700.00 "," $10,000.00 ",Trucks and Buses
1651,28," $12,700.00 "," $10,000.00 ",Trucks and Buses
1652,48," $12,700.00 "," $10,000.00 ",Trucks and Buses
1653,29," $12,700.00 "," $10,000.00 ",Trucks and Buses
1654,47," $12,700.00 "," $10,000.00 ",Trucks and Buses
1655,43," $12,700.00 "," $10,000.00 ",Trucks and Buses
1656,25," $12,700.00 "," $10,000.00 ",Trucks and Buses
1657,48," $12,700.00 "," $10,000.00 ",Trucks and Buses
1658,24," $12,700.00 "," $10,000.00 ",Trucks and Buses
1659,42," $12,700.00 "," $10,000.00 ",Trucks and Buses
1660,31," $12,700.00 "," $10,000.00 ",Trucks and Buses
1661,42," $12,700.00 "," $10,000.00 ",Trucks and Buses
1662,37," $12,700.00 "," $10,000.00 ",Trucks and Buses
1663,41," $12,700.00 "," $10,000.00 ",Trucks and Buses
1664,20," $12,700.00 "," $10,000.00 ",Trucks and Buses
1665,20," $12,700.00 "," $10,000.00 ",Trucks and Buses
1666,70," $12,700.00 "," $10,000.00 ",Trucks and Buses
1667,49," $12,700.00 "," $10,000.00 ",Trucks and Buses
1668,35," $6,900.00 "," $5,887.00 ",Motorcycles
1669,32," $6,900.00 "," $7,688.00 ",Motorcycles
1670,29," $6,900.00 "," $6,164.00 ",Motorcycles
1671,27," $6,900.00 "," $6,095.00 ",Motorcycles
1672,27," $6,900.00 "," $8,034.00 ",Motorcycles
1673,38," $6,900.00 "," $7,411.00 ",Motorcycles
1674,35," $6,900.00 "," $7,203.00 ",Motorcycles
1675,42," $6,900.00 "," $7,619.00 ",Motorcycles
1676,21," $6,900.00 "," $6,372.00 ",Motorcycles
1677,37," $6,900.00 "," $8,034.00 ",Motorcycles
1678,26," $6,900.00 "," $7,965.00 ",Motorcycles
1679,47," $6,900.00 "," $6,580.00 ",Motorcycles
1680,37," $6,900.00 "," $6,509.00 ",Motorcycles
1681,46," $6,900.00 "," $7,548.00 ",Motorcycles
1682,38," $6,900.00 "," $5,956.00 ",Motorcycles
1683,33," $6,900.00 "," $6,648.00 ",Motorcycles
1684,24," $6,900.00 "," $5,610.00 ",Motorcycles
1685,31," $6,900.00 "," $8,173.00 ",Motorcycles
1686,42," $6,900.00 "," $8,103.00 ",Motorcycles
1687,32," $6,900.00 "," $10,000.00 ",Motorcycles
1688,41," $6,900.00 "," $7,065.00 ",Motorcycles
1689,43," $6,900.00 "," $6,123.00 ",Motorcycles
1690,20," $6,900.00 "," $10,000.00 ",Motorcycles
1691,35," $6,900.00 "," $6,513.00 ",Motorcycles
1692,27," $6,900.00 "," $7,965.00 ",Motorcycles
1693,43," $9,000.00 "," $7,815.00 ",Classic Cars
1694,32," $9,000.00 "," $7,270.00 ",Classic Cars
1695,21," $9,000.00 "," $7,359.00 ",Classic Cars
1696,20," $9,000.00 "," $10,000.00 ",Classic Cars
1697,22," $9,000.00 "," $7,451.00 ",Classic Cars
1698,36," $9,000.00 "," $7,359.00 ",Classic Cars
1699,46," $9,000.00 "," $8,360.00 ",Classic Cars
1700,47," $9,000.00 "," $9,632.00 ",Classic Cars
1701,45," $9,000.00 "," $8,814.00 ",Classic Cars
1702,47," $9,000.00 "," $8,814.00 ",Classic Cars
1703,47," $9,000.00 "," $9,450.00 ",Classic Cars
1704,38," $9,000.00 "," $8,724.00 ",Classic Cars
1705,49," $9,000.00 "," $7,997.00 ",Classic Cars
1706,35," $9,000.00 "," $8,087.00 ",Classic Cars
1707,49," $9,000.00 "," $10,000.00 ",Classic Cars
1708,28," $9,000.00 "," $9,360.00 ",Classic Cars
1709,30," $9,000.00 "," $7,270.00 ",Classic Cars
1710,39," $9,000.00 "," $8,672.00 ",Classic Cars
1711,25," $9,000.00 "," $10,000.00 ",Classic Cars
1712,40," $9,000.00 "," $10,000.00 ",Classic Cars
1713,36," $9,000.00 "," $3,750.00 ",Classic Cars
1714,76," $9,000.00 "," $9,450.00 ",Classic Cars
1715,39," $9,000.00 "," $10,000.00 ",Classic Cars
1716,44," $3,500.00 "," $3,960.00 ",Classic Cars
1717,24," $3,500.00 "," $3,006.00 ",Classic Cars
1718,39," $3,500.00 "," $3,819.00 ",Classic Cars
1719,21," $3,500.00 "," $4,243.00 ",Classic Cars
1720,30," $3,500.00 "," $4,031.00 ",Classic Cars
1721,27," $3,500.00 "," $3,182.00 ",Classic Cars
1722,37," $3,500.00 "," $3,112.00 ",Classic Cars
1723,42," $3,500.00 "," $3,182.00 ",Classic Cars
1724,32," $3,500.00 "," $2,829.00 ",Classic Cars
1725,42," $3,500.00 "," $2,970.00 ",Classic Cars
1726,21," $3,500.00 "," $4,031.00 ",Classic Cars
1727,33," $3,500.00 "," $3,288.00 ",Classic Cars
1728,49," $3,500.00 "," $3,607.00 ",Classic Cars
1729,31," $3,500.00 "," $3,324.00 ",Classic Cars
1730,38," $3,500.00 "," $4,172.00 ",Classic Cars
1731,20," $3,500.00 "," $4,065.00 ",Classic Cars
1732,39," $3,500.00 "," $3,006.00 ",Classic Cars
1733,48," $3,500.00 "," $3,147.00 ",Classic Cars
1734,39," $3,500.00 "," $3,713.00 ",Classic Cars
1735,30," $3,500.00 "," $10,000.00 ",Classic Cars
1736,33," $3,500.00 "," $3,713.00 ",Classic Cars
1737,36," $3,500.00 "," $3,713.00 ",Classic Cars
1738,36," $3,500.00 "," $8,294.00 ",Classic Cars
1739,45," $3,500.00 "," $10,000.00 ",Classic Cars
1740,40," $3,500.00 "," $10,000.00 ",Classic Cars
1741,46," $3,500.00 "," $3,890.00 ",Classic Cars
1742,30," $3,500.00 "," $3,607.00 ",Classic Cars
1743,31," $3,500.00 "," $3,324.00 ",Classic Cars
1744,49," $6,800.00 "," $7,468.00 ",Planes
1745,41," $6,800.00 "," $5,960.00 ",Planes
1746,35," $6,800.00 "," $6,714.00 ",Planes
1747,27," $6,800.00 "," $6,097.00 ",Planes
1748,23," $6,800.00 "," $7,262.00 ",Planes
1749,21," $6,800.00 "," $6,988.00 ",Planes
1750,34," $6,800.00 "," $8,084.00 ",Planes
1751,22," $6,800.00 "," $6,920.00 ",Planes
1752,48," $6,800.00 "," $6,781.00 ",Planes
1753,43," $6,800.00 "," $8,221.00 ",Planes
1754,32," $6,800.00 "," $8,153.00 ",Planes
1755,20," $6,800.00 "," $6,781.00 ",Planes
1756,24," $6,800.00 "," $6,714.00 ",Planes
1757,40," $6,800.00 "," $6,508.00 ",Planes
1758,30," $6,800.00 "," $7,398.00 ",Planes
1759,21," $6,800.00 "," $7,125.00 ",Planes
1760,25," $6,800.00 "," $7,536.00 ",Planes
1761,34," $6,800.00 "," $6,371.00 ",Planes
1762,48," $6,800.00 "," $5,892.00 ",Planes
1763,55," $6,800.00 "," $10,000.00 ",Planes
1764,25," $6,800.00 "," $7,468.00 ",Planes
1765,38," $6,800.00 "," $7,044.00 ",Planes
1766,39," $6,800.00 "," $5,596.00 ",Planes
1767,28," $6,800.00 "," $5,755.00 ",Planes
1768,24," $6,800.00 "," $6,166.00 ",Planes
1769,21," $6,800.00 "," $6,781.00 ",Planes
1770,46," $11,700.00 "," $10,000.00 ",Classic Cars
1771,25," $11,700.00 "," $9,395.00 ",Classic Cars
1772,34," $11,700.00 "," $10,000.00 ",Classic Cars
1773,25," $11,700.00 "," $10,000.00 ",Classic Cars
1774,23," $11,700.00 "," $10,000.00 ",Classic Cars
1775,20," $11,700.00 "," $10,000.00 ",Classic Cars
1776,23," $11,700.00 "," $10,000.00 ",Classic Cars
1777,42," $11,700.00 "," $10,000.00 ",Classic Cars
1778,27," $11,700.00 "," $10,000.00 ",Classic Cars
1779,33," $11,700.00 "," $10,000.00 ",Classic Cars
1780,28," $11,700.00 "," $9,865.00 ",Classic Cars
1781,43," $11,700.00 "," $10,000.00 ",Classic Cars
1782,48," $11,700.00 "," $10,000.00 ",Classic Cars
1783,48," $11,700.00 "," $10,000.00 ",Classic Cars
1784,45," $11,700.00 "," $10,000.00 ",Classic Cars
1785,43," $11,700.00 "," $10,000.00 ",Classic Cars
1786,44," $11,700.00 "," $4,226.00 ",Classic Cars
1787,24," $11,700.00 "," $8,724.00 ",Classic Cars
1788,31," $11,700.00 "," $10,000.00 ",Classic Cars
1789,44," $11,700.00 "," $3,629.00 ",Classic Cars
1790,59," $11,700.00 "," $9,865.00 ",Classic Cars
1791,55," $11,700.00 "," $9,630.00 ",Classic Cars
1792,29," $3,700.00 "," $3,210.00 ",Classic Cars
1793,39," $3,700.00 "," $3,096.00 ",Classic Cars
1794,20," $3,700.00 "," $3,586.00 ",Classic Cars
1795,25," $3,700.00 "," $4,267.00 ",Classic Cars
1796,42," $3,700.00 "," $3,700.00 ",Classic Cars
1797,36," $3,700.00 "," $3,549.00 ",Classic Cars
1798,37," $3,700.00 "," $4,267.00 ",Classic Cars
1799,30," $3,700.00 "," $3,059.00 ",Classic Cars
1800,21," $3,700.00 "," $3,700.00 ",Classic Cars
1801,34," $3,700.00 "," $4,342.00 ",Classic Cars
1802,42," $3,700.00 "," $3,663.00 ",Classic Cars
1803,20," $3,700.00 "," $4,456.00 ",Classic Cars
1804,40," $3,700.00 "," $4,267.00 ",Classic Cars
1805,34," $3,700.00 "," $4,040.00 ",Classic Cars
1806,31," $3,700.00 "," $3,889.00 ",Classic Cars
1807,36," $3,700.00 "," $3,965.00 ",Classic Cars
1808,48," $3,700.00 "," $3,436.00 ",Classic Cars
1809,33," $3,700.00 "," $4,191.00 ",Classic Cars
1810,37," $3,700.00 "," $3,322.00 ",Classic Cars
1811,27," $3,700.00 "," $4,224.00 ",Classic Cars
1812,39," $3,700.00 "," $4,040.00 ",Classic Cars
1813,36," $3,700.00 "," $3,852.00 ",Classic Cars
1814,36," $3,700.00 "," $10,000.00 ",Classic Cars
1815,41," $3,700.00 "," $10,000.00 ",Classic Cars
1816,37," $3,700.00 "," $10,000.00 ",Classic Cars
1817,47," $3,700.00 "," $4,456.00 ",Classic Cars
1818,15," $3,700.00 "," $4,267.00 ",Classic Cars
1819,44," $8,800.00 "," $7,258.00 ",Vintage Cars
1820,35," $8,800.00 "," $8,762.00 ",Vintage Cars
1821,41," $8,800.00 "," $9,471.00 ",Vintage Cars
1822,49," $8,800.00 "," $9,825.00 ",Vintage Cars
1823,31," $8,800.00 "," $9,117.00 ",Vintage Cars
1824,20," $8,800.00 "," $7,966.00 ",Vintage Cars
1825,45," $8,800.00 "," $7,258.00 ",Vintage Cars
1826,33," $8,800.00 "," $7,434.00 ",Vintage Cars
1827,47," $8,800.00 "," $8,320.00 ",Vintage Cars
1828,20," $8,800.00 "," $8,940.00 ",Vintage Cars
1829,47," $8,800.00 "," $7,081.00 ",Vintage Cars
1830,40," $8,800.00 "," $9,471.00 ",Vintage Cars
1831,30," $8,800.00 "," $10,000.00 ",Vintage Cars
1832,22," $8,800.00 "," $9,117.00 ",Vintage Cars
1833,27," $8,800.00 "," $10,000.00 ",Vintage Cars
1834,34," $8,800.00 "," $9,294.00 ",Vintage Cars
1835,46," $8,800.00 "," $8,497.00 ",Vintage Cars
1836,31," $8,800.00 "," $8,408.00 ",Vintage Cars
1837,24," $8,800.00 "," $8,674.00 ",Vintage Cars
1838,41," $8,800.00 "," $8,585.00 ",Vintage Cars
1839,55," $8,800.00 "," $10,000.00 ",Vintage Cars
1840,30," $8,800.00 "," $10,000.00 ",Vintage Cars
1841,33," $8,800.00 "," $5,732.00 ",Vintage Cars
1842,43," $8,800.00 "," $9,787.00 ",Vintage Cars
1843,27," $8,800.00 "," $8,320.00 ",Vintage Cars
1844,60," $8,800.00 "," $10,000.00 ",Vintage Cars
1845,27," $8,500.00 "," $7,362.00 ",Classic Cars
1846,49," $8,500.00 "," $8,304.00 ",Classic Cars
1847,31," $8,500.00 "," $7,362.00 ",Classic Cars
1848,20," $8,500.00 "," $7,705.00 ",Classic Cars
1849,24," $8,500.00 "," $8,133.00 ",Classic Cars
1850,33," $8,500.00 "," $9,417.00 ",Classic Cars
1851,32," $8,500.00 "," $7,277.00 ",Classic Cars
1852,40," $8,500.00 "," $7,962.00 ",Classic Cars
1853,27," $8,500.00 "," $7,962.00 ",Classic Cars
1854,40," $8,500.00 "," $7,962.00 ",Classic Cars
1855,26," $8,500.00 "," $8,133.00 ",Classic Cars
1856,44," $8,500.00 "," $9,674.00 ",Classic Cars
1857,33," $8,500.00 "," $7,106.00 ",Classic Cars
1858,34," $8,500.00 "," $6,848.00 ",Classic Cars
1859,48," $8,500.00 "," $7,448.00 ",Classic Cars
1860,25," $8,500.00 "," $8,304.00 ",Classic Cars
1861,39," $8,500.00 "," $8,475.00 ",Classic Cars
1862,45," $8,500.00 "," $3,419.00 ",Classic Cars
1863,24," $8,500.00 "," $10,000.00 ",Classic Cars
1864,46," $8,500.00 "," $7,962.00 ",Classic Cars
1865,44," $8,500.00 "," $7,906.00 ",Classic Cars
1866,13," $8,500.00 "," $8,133.00 ",Classic Cars
1867,35," $8,500.00 "," $9,674.00 ",Classic Cars
1868,30," $6,100.00 "," $6,307.00 ",Classic Cars
1869,34," $6,100.00 "," $5,021.00 ",Classic Cars
1870,27," $6,100.00 "," $6,613.00 ",Classic Cars
1871,30," $6,100.00 "," $6,858.00 ",Classic Cars
1872,50," $6,100.00 "," $6,980.00 ",Classic Cars
1873,34," $6,100.00 "," $5,021.00 ",Classic Cars
1874,23," $6,100.00 "," $6,552.00 ",Classic Cars
1875,48," $6,100.00 "," $6,001.00 ",Classic Cars
1876,34," $6,100.00 "," $6,490.00 ",Classic Cars
1877,48," $6,100.00 "," $4,898.00 ",Classic Cars
1878,24," $6,100.00 "," $5,021.00 ",Classic Cars
1879,47," $6,100.00 "," $6,245.00 ",Classic Cars
1880,24," $6,100.00 "," $5,266.00 ",Classic Cars
1881,47," $6,100.00 "," $6,245.00 ",Classic Cars
