Order ID#,Date of Order,Order Status,Customer Name,Customer Address,City,Country
2247,2005-03-15T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2248,2005-05-03T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2249,2005-05-31T00:00:00Z,In Process,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2250,2003-01-31T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2251,2003-04-11T00:00:00Z,Shipped,Royale Belge,"Boulevard Tirou, 255",Charleroi,Belgium
2252,2003-06-03T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
2253,2003-08-08T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2254,2003-09-25T00:00:00Z,Shipped,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Australia
2255,2003-10-22T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
2256,2003-11-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
2257,2003-11-14T00:00:00Z,Shipped,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,Spain
2258,2003-11-25T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
2259,2003-12-09T00:00:00Z,Shipped,Diecast Collectables,6251 Ingle Ln.,Boston,USA
2260,2004-02-12T00:00:00Z,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,Ireland
2261,2004-03-15T00:00:00Z,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany
2262,2004-05-05T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
2263,2004-07-20T00:00:00Z,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA
2264,2004-08-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2265,2004-09-08T00:00:00Z,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
2266,2004-10-14T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
2267,2004-10-22T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
2268,2004-11-05T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
2269,2004-11-20T00:00:00Z,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France
2270,2004-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2271,2004-12-15T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2272,2005-01-23T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2273,2005-02-22T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2274,2005-03-15T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2275,2005-05-05T00:00:00Z,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA
2276,2003-01-29T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
2277,2003-03-26T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2278,2003-05-28T00:00:00Z,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain
2279,2003-07-24T00:00:00Z,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA
2280,2003-09-19T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
2281,2003-10-21T00:00:00Z,Resolved,Mini Auto Werke,Kirchgasse 6,Graz,Austria
2282,2003-11-06T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
2283,2003-11-13T00:00:00Z,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA
2284,2003-11-25T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
2285,2003-12-05T00:00:00Z,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada
2286,2004-02-04T00:00:00Z,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore
2287,2004-03-11T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2288,2004-05-04T00:00:00Z,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,USA
2289,2004-06-15T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
2290,2004-07-19T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
2291,2004-08-19T00:00:00Z,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA
2292,2004-09-08T00:00:00Z,Shipped,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
2293,2004-10-11T00:00:00Z,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,France
2294,2004-10-22T00:00:00Z,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada
2295,2004-11-05T00:00:00Z,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA
2296,2004-11-18T00:00:00Z,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,USA
2297,2004-11-01T00:00:00Z,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain
2298,2004-12-10T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2299,2005-01-20T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
2300,2005-02-17T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2301,2005-05-01T00:00:00Z,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada
2302,2005-05-31T00:00:00Z,In Process,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2303,2003-02-17T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2304,2003-04-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
2305,2003-06-27T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2306,2003-08-13T00:00:00Z,Shipped,Royale Belge,"Boulevard Tirou, 255",Charleroi,Belgium
2307,2003-10-28T00:00:00Z,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA
2308,2004-01-12T00:00:00Z,Shipped,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan
2309,2004-02-20T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
2310,2004-04-02T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
2311,2004-05-11T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
2312,2004-06-24T00:00:00Z,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2313,2004-07-23T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2314,2004-08-21T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
2315,2004-09-16T00:00:00Z,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,Ireland
2316,2004-10-15T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
2317,2004-11-01T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
2318,2004-11-12T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2319,2004-11-24T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2320,2004-12-04T00:00:00Z,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,USA
2321,2004-12-17T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
2322,2005-02-03T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2323,2005-03-03T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
2324,2005-03-30T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2325,2005-04-03T00:00:00Z,On Hold,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA
2326,2005-05-10T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
2327,2003-03-03T00:00:00Z,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines
2328,2003-05-07T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2329,2003-07-02T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2330,2003-08-25T00:00:00Z,Shipped,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,USA
2331,2003-10-10T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
2332,2003-11-04T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
2333,2003-11-11T00:00:00Z,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,France
2334,2003-11-19T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2335,2004-01-15T00:00:00Z,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,France
2336,2004-02-21T00:00:00Z,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,France
2337,2004-04-05T00:00:00Z,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA
2338,2004-05-26T00:00:00Z,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,France
2339,2004-06-30T00:00:00Z,Shipped,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
2340,2004-08-02T00:00:00Z,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,USA
2341,2004-08-27T00:00:00Z,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA
2342,2004-09-30T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
2343,2004-10-15T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
2344,2004-11-03T00:00:00Z,Shipped,Microscale Inc.,5290 North Pendale Street,NYC,USA
2345,2004-11-17T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
2346,2004-11-24T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
2347,2004-12-07T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2348,2005-01-07T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2349,2005-02-03T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2350,2005-03-04T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2351,2005-04-08T00:00:00Z,Shipped,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
2352,2003-02-17T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2353,2003-04-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
2354,2003-06-27T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2355,2003-08-10T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2356,2003-10-08T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2357,2003-10-28T00:00:00Z,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA
2358,2003-12-01T00:00:00Z,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,USA
2359,2004-01-12T00:00:00Z,Shipped,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan
2360,2004-02-20T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
2361,2004-04-02T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
2362,2004-05-11T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
2363,2004-06-24T00:00:00Z,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2364,2004-07-23T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2365,2004-08-21T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
2366,2004-09-15T00:00:00Z,Shipped,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Germany
2367,2004-10-15T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
2368,2004-11-01T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
2369,2004-11-12T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2370,2004-11-24T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2371,2004-12-04T00:00:00Z,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,USA
2372,2004-12-17T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
2373,2005-02-03T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2374,2005-03-03T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
2375,2005-03-30T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2376,2005-04-03T00:00:00Z,On Hold,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA
2377,2005-05-10T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
2378,2003-01-31T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2379,2003-04-04T00:00:00Z,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,USA
2380,2003-06-03T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
2381,2003-08-01T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
2382,2003-09-21T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
2383,2003-10-22T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
2384,2003-11-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
2385,2003-11-14T00:00:00Z,Shipped,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,Spain
2386,2003-11-25T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
2387,2003-12-09T00:00:00Z,Shipped,Diecast Collectables,6251 Ingle Ln.,Boston,USA
2388,2004-02-12T00:00:00Z,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,Ireland
2389,2004-03-15T00:00:00Z,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany
2390,2004-05-05T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2391,2004-06-15T00:00:00Z,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore
2392,2004-07-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2393,2004-08-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2394,2004-09-08T00:00:00Z,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
2395,2004-10-13T00:00:00Z,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA
2396,2004-10-22T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
2397,2004-11-05T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
2398,2004-11-20T00:00:00Z,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France
2399,2004-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2400,2004-12-15T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2401,2005-01-23T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2402,2005-02-22T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2403,2005-03-17T00:00:00Z,Shipped,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,France
2404,2005-05-03T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2405,2005-05-31T00:00:00Z,In Process,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2406,2003-01-31T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2407,2003-04-16T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
2408,2003-06-03T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
2409,2003-08-08T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2410,2003-09-28T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2411,2003-10-22T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
2412,2003-11-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
2413,2003-11-14T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2414,2003-11-26T00:00:00Z,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,USA
2415,2004-01-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
2416,2004-02-12T00:00:00Z,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,Ireland
2417,2004-03-15T00:00:00Z,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany
2418,2004-05-05T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
2419,2004-07-20T00:00:00Z,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA
2420,2004-08-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2421,2004-09-08T00:00:00Z,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
2422,2004-10-14T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
2423,2004-10-22T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
2424,2004-11-05T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
2425,2004-11-21T00:00:00Z,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,USA
2426,2004-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2427,2004-12-15T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2428,2005-01-26T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
2429,2005-02-22T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2430,2005-03-17T00:00:00Z,Shipped,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,France
2431,2005-05-05T00:00:00Z,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA
2432,2003-03-03T00:00:00Z,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines
2433,2003-05-07T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
2434,2003-07-02T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2435,2003-08-25T00:00:00Z,Shipped,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,USA
2436,2003-10-10T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
2437,2003-11-04T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
2438,2003-11-11T00:00:00Z,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,France
2439,2003-11-19T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2440,2004-01-15T00:00:00Z,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,France
2441,2004-02-21T00:00:00Z,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,France
2442,2004-04-05T00:00:00Z,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA
2443,2004-05-26T00:00:00Z,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,France
2444,2004-06-30T00:00:00Z,Shipped,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
2445,2004-08-02T00:00:00Z,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,USA
2446,2004-08-27T00:00:00Z,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA
2447,2004-09-30T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
2448,2004-10-15T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
2449,2004-11-03T00:00:00Z,Shipped,Microscale Inc.,5290 North Pendale Street,NYC,USA
2450,2004-11-17T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
2451,2004-11-24T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
2452,2004-12-09T00:00:00Z,Shipped,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,France
2453,2005-01-07T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2454,2005-02-03T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2455,2005-03-04T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2456,2005-04-08T00:00:00Z,Shipped,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
2457,2003-02-11T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
2458,2003-04-28T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
2459,2003-06-12T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
2460,2003-08-08T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2461,2003-09-28T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2462,2003-10-23T00:00:00Z,Cancelled,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
2463,2003-11-07T00:00:00Z,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain
2464,2003-11-14T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2465,2003-11-26T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
2466,2004-01-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
2467,2004-02-19T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
2468,2004-03-29T00:00:00Z,Shipped,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA
2469,2004-05-07T00:00:00Z,Cancelled,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
2470,2004-06-17T00:00:00Z,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada
2471,2004-07-21T00:00:00Z,Shipped,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
2472,2004-08-20T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
2473,2004-09-10T00:00:00Z,Shipped,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
2474,2004-10-14T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
2475,2004-10-29T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
2476,2004-11-09T00:00:00Z,Shipped,"Volvo Model Replicas, Co",Berguvsvâ€žgen  8,Lule,Sweden
2477,2004-11-23T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
2478,2004-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2479,2005-01-31T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
2480,2005-02-28T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2481,2005-03-23T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
2482,2005-05-06T00:00:00Z,On Hold,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
2483,2003-02-17T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
2484,2003-04-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
2485,2003-06-27T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2486,2003-08-10T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
2487,2003-10-08T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
2488,2003-10-28T00:00:00Z,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA
2489,2003-12-01T00:00:00Z,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,USA
2490,2004-01-12T00:00:00Z,Shipped,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan
2491,2004-02-20T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
